"","X","profile_identifier","latitude","longitude","clay.0.5.cm","silt.0.5.cm","sand.0.5.cm","trans_1","trans_2"
"2421",2421,"IGAC-MAG-MG-53",9.596700048,-74.01761238,15.83803703,31.8623793,52.29958367,1.19457395678532,0.699011527709621
"2422",2422,"IGAC-MAG-MG-54",9.590418271,-74.03055665,40.32522473,36.31073883,23.36403643,-0.545779261552086,-0.104863663908074
"2424",2424,"IGAC-MAG-MG-56",9.592131484,-73.96945209,48.27395943,31.64358965,20.08245091,-0.877045928387005,-0.422356683661197
"2426",2426,"IGAC-MAG-MG-58",10.45279838,-74.1014963,13.43773487,34.25933502,52.30293011,1.35898561011653,0.93589229846744
"2427",2427,"IGAC-MAG-MG-59",10.57424607,-74.13119198,4.53765406,13.52139182,81.94095412,2.89358876454911,1.09186285895092
"2428",2428,"IGAC-MAG-MG-60",10.68884091,-74.1429941,5.24834009,24.8776761,69.87398381,2.58878153512305,1.55605900589081
"2429",2429,"IGAC-MAG-MG-61",10.62944956,-74.25701787,22.82821261,43.74516486,33.42662253,0.381355498024857,0.650383923017019
"2431",2431,"IGAC-MAG-MG-63",10.67387418,-74.18269378,6.363272741,26.93286549,66.70386177,2.34972002192838,1.44280447936888
"2433",2433,"IGAC-MAG-MG-67",10.90546703,-74.05980815,13.15642628,61.17111114,25.67246258,0.668508592750684,1.5367647081284
"2435",2435,"IGAC-MAG-MG-69",11.23462885,-73.68934461,19.46136942,30.77208359,49.76654699,0.938911565819211,0.458176456724113
"2436",2436,"IGAC-MAG-MG-70",11.21187161,-73.58483689,8.913102236,18.02698469,73.05991307,2.10375747600323,0.70434742921867
"2438",2438,"IGAC-MAG-MG-73",10.35474872,-74.31188032,31.40494491,45.75007889,22.8449762,-0.318234128514301,0.376228154366094
"2440",2440,"IGAC-MAG-MG-75",10.3468965,-74.29819841,17.64523929,16.45649617,65.89826455,1.31764608817972,-0.0697457151753975
"2441",2441,"IGAC-MAG-MG-76",10.53331934,-74.22218256,1.242332692,1.600102234,97.15756507,4.35934322719061,0.253076707858474
"2442",2442,"IGAC-MAG-MG-77",10.53484219,-74.22960648,62.29515725,25.2060735,12.49876925,-1.60625351056653,-0.904798712643842
"2443",2443,"IGAC-MAG-MG-78",10.5502611,-74.1513698,5.523295737,11.0261265,83.45057776,2.71527983758344,0.691292857056315
"2444",2444,"IGAC-MAG-MG-79",10.74347333,-74.1028288,16.2,18.3,65.5,1.39703890040287,0.121889817609037
"2446",2446,"IGAC-MAG-MG-81",10.41237927,-73.95898246,8.2,16.4,75.4,2.2186731207437,0.693147180559945
"2447",2447,"IGAC-MAG-MG-82",10.89880454,-74.06056957,18.33380453,43.64366755,38.02252792,0.729432226195732,0.867311600580594
"2448",2448,"IGAC-MAG-MG-83",11.23726772,-73.69539832,20.82166781,34.17386962,45.00446257,0.770767486949267,0.495467139711241
"2449",2449,"IGAC-MAG-MG-84",11.20445977,-73.58654525,19.85155879,24.31025087,55.83819034,1.0341755174642,0.202615575382863
"2450",2450,"IGAC-MAG-MG-86",11.0219654,-73.7890731,14.97291262,29.30019417,55.7268932,1.31422010937348,0.671351399662809
"2452",2452,"IGAC-MAG-MG-88",11.27194608,-73.99995079,14.03184736,15.59196124,70.37619141,1.61252545818843,0.105425918734467
"2454",2454,"IGAC-MAG-MG-90",11.24637464,-73.8241681,10.1,26.3,63.6,1.84007804649886,0.957033515336505
"2455",2455,"IGAC-MAG-MG-91",11.26167022,-74.099545,20.2,14.2,65.6,1.17789309154288,-0.352440639799944
"2456",2456,"IGAC-MAG-P-14",10.76802937,-74.02306927,30.6474359,16.6474359,52.70512821,0.542163758840491,-0.610292796892996
"2458",2458,"IGAC-MAG-P-40",10.74766118,-74.34686632,46.62475787,31.81816859,21.55707355,-0.771427683143519,-0.382094218871621
"2459",2459,"IGAC-MAG-P-43",10.79006886,-74.21793413,30.69646027,52.2529796,17.05056013,-0.587964291904737,0.531949567762275
"2461",2461,"IGAC-MAG-P-46",10.90798975,-74.22355571,22.92315864,44.54390789,32.53293347,0.350105219924528,0.664327702997056
"2462",2462,"IGAC-MAG-P-48",10.82968853,-74.20642521,6.271806722,22.86715835,70.86103493,2.42465623804305,1.29363728145352
"2463",2463,"IGAC-MAG-P-5",11.26498207,-73.94440289,27.63371149,26,46.36628851,0.517536196260357,-0.0609399201589866
"2464",2464,"IGAC-MAG-P-50",10.97970621,-74.23227148,37.94599977,59.38617941,2.667820817,-2.65490212462763,0.44789743905075
"2465",2465,"IGAC-MAG-P-52",10.97285337,-74.22637041,20.86069123,43.57050266,35.5688061,0.533602434946514,0.736513791251335
"2466",2466,"IGAC-MAG-P-53",10.91949504,-74.15918058,3.878464484,31.70113682,64.4203987,2.80999100919714,2.10091321831139
"2468",2468,"IGAC-MAG-PM-02",10.62604561,-74.29418968,32.64650419,44.93706597,22.41642985,-0.375943615325364,0.319525196137758
"2469",2469,"IGAC-MAG-PM-03",9.94695669,-74.85423085,36.80613606,41.46598488,21.72787906,-0.527068386765102,0.119208877665099
"2470",2470,"IGAC-MAG-PM-04",9.943720635,-74.85385014,51.73453076,40.46285546,7.802613783,-1.89166668700059,-0.245741060809073
"2471",2471,"IGAC-MAG-PM-05",9.941626709,-74.84528408,43.54981638,38.94179946,17.50838416,-0.911225625929211,-0.111837277016179
"2472",2472,"IGAC-MAG-PM-06",9.810090107,-74.82148947,62,32,6,-2.33537491581704,-0.661398482245365
"2474",2474,"IGAC-MAG-PM-08",9.804585833,-74.74954662,51.50885287,40.64691306,7.844234067,-1.8819749451359,-0.236830799657985
"2476",2476,"IGAC-MAG-PM-09",9.815610457,-74.7794206,43.49772382,41.28633328,15.21594289,-1.0503648582386,-0.0521770788626728
"2477",2477,"IGAC-MAG-PM-12",9.960706925,-74.53350555,23.67355891,15.34711783,60.97932326,0.946176076235828,-0.433431074640222
"2478",2478,"IGAC-MAG-PM-13",9.827222227,-74.70232606,28,34,38,0.305381649551182,0.194156014440957
"2479",2479,"IGAC-MAG-PM-14",9.827412583,-74.70727534,60.10742188,28,11.89257813,-1.62021880710683,-0.763928815921127
"2480",2480,"IGAC-MAG-PM-15",9.826542948,-74.59971749,18,14,68,1.32913594727994,-0.251314428280906
"2481",2481,"IGAC-MAG-PM-16",9.828639126,-74.61496954,24.69115045,16.09235444,59.21649511,0.874755238634382,-0.428100618362975
"2482",2482,"IGAC-MAG-PM-17",9.654758896,-74.3269423,34.55660377,21.51886792,43.9245283,0.239874226693244,-0.47366854060112
"2483",2483,"IGAC-MAG-PM-19",9.666561022,-74.27916273,48.68688077,39.66470411,11.64841512,-1.43023947553497,-0.204947878089579
"2485",2485,"IGAC-MAG-PM-21",9.813135817,-74.77827846,57.01423488,27.50711744,15.47864769,-1.30383946557439,-0.728856184207421
"2486",2486,"IGAC-MAG-PM-22",9.914851599,-74.55925152,49.73329167,36.26670833,14,-1.26761723175136,-0.315774366808396
"2488",2488,"IGAC-MAG-PM-27",9.93058601,-74.10175012,28.80810547,48.51220703,22.6796875,-0.239187087370655,0.521158670139024
"2489",2489,"IGAC-MAG-PM-28",9.929471407,-73.96778251,20.51963125,44.30264365,35.1777251,0.539031022768222,0.769662301474582
"2490",2490,"IGAC-MAG-PM-29",9.917070672,-73.99096242,35.64039654,44.47297403,19.88662943,-0.583432110830447,0.221401950703683
"2492",2492,"IGAC-MAG-PM-32",9.917641743,-74.05454161,49.89484411,34.02822359,16.0769323,-1.13253220478292,-0.382727387112934
"2493",2493,"IGAC-MAG-PM-34A",10.17614788,-74.92320424,44.31944026,27.66469206,28.01586767,-0.458652360686658,-0.471266467590507
"2494",2494,"IGAC-MAG-PM-40",10.18242816,-74.12668687,14.36107731,26.80418653,58.83473616,1.41021084910645,0.624036506728832
"2495",2495,"IGAC-MAG-PZ-40",9.728998078,-74.80340557,10.00220605,29.99482802,60.00296593,1.7915883195027,1.09821929380201
"2496",2496,"IGAC-MAG-PZ-41",9.726713795,-74.79693343,19.91058096,49.72892335,30.36049569,0.421890982511964,0.915335425625495
"2497",2497,"IGAC-MAG-S-18",11.19510877,-74.16261331,9.444535489,13.94199143,76.61347308,2.09333663093338,0.389468933255193
"2498",2498,"IGAC-MAG-SN-107",11.00800776,-74.08875224,34.0099298,24.03824812,41.95182209,0.209869331855109,-0.347006301450671
"2499",2499,"IGAC-MAG-SN-108",11.00059059,-74.11538288,19.4746025,33.41479657,47.11060093,0.883386867755609,0.53988763219461
"2502",2502,"IGAC-MAG-SN-114",10.98320402,-74.13692648,4.157226563,22.62890625,73.21386719,2.86853668516267,1.69437996626809
"2503",2503,"IGAC-MAG-SN-115",11.00059214,-74.09964643,16.84068627,27.40114379,55.75816993,1.19722618507391,0.486786996324223
"2504",2504,"IGAC-MAG-SN-116",11.21668899,-74.16980202,20.38463781,22.78294807,56.83241412,1.02532526544573,0.111230795845947
"2505",2505,"IGAC-MAG-SN-118",10.42970174,-74.00695239,10.91142151,17.92416021,71.16441828,1.87518286466332,0.496339449596068
"2506",2506,"IGAC-MAG-SN-120",11.1889307,-74.20322426,15.97304691,25.97545157,58.05150153,1.29042784032484,0.486249187992838
"2508",2508,"IGAC-MAG-SN-122",11.14048291,-74.09830619,28.17347146,39.49724399,32.32928455,0.137592655078848,0.337850090255165
"2509",2509,"IGAC-MAG-SN-126",10.71847312,-73.64013469,6,34,60,2.30258509299405,1.73460105538811
"2511",2511,"IGAC-MAG-SN-134",10.97875443,-73.66367549,11.75260389,21.91753463,66.32986149,1.73056537164151,0.623212160796932
"2512",2512,"IGAC-MAG-SN-135",10.94525162,-73.65491907,10.63362069,24.42241379,64.94396552,1.80950408428198,0.831480563701603
"2513",2513,"IGAC-MAG-SN-136",10.94601305,-73.65016015,13.67269508,26.94175212,59.3855528,1.46865019373756,0.678276422535943
"2514",2514,"IGAC-MAG-SN-138",10.95553089,-73.6459723,10.58463542,20.87695313,68.53841146,1.86799087843301,0.679242368560115
"2515",2515,"IGAC-MAG-SN-139",11.05089969,-73.64292659,9.441431544,21.89940473,68.65916372,1.9840469926675,0.841351839904105
"2517",2517,"IGAC-MAG-SN-30",10.56596157,-73.61682787,22.65883333,27.38197936,49.95918732,0.790656650115566,0.189335341035207
"2519",2519,"IGAC-MAG-SN-4",10.67240676,-73.64527433,14.92748786,16.92748786,68.14502427,1.51843380785717,0.125734465026644
"2520",2520,"IGAC-MAG-SN-5",10.64918322,-73.63118792,14,23.56081081,62.43918919,1.49513578052165,0.520527443261864
"2521",2521,"IGAC-MAG-SN-51",10.56052918,-73.60496795,29.77246232,20.5228562,49.70468149,0.512515240574569,-0.372044681412231
"2522",2522,"IGAC-MAG-SN-69",11.26041374,-73.74952402,2,6.381448078,91.61855192,3.82448660249106,1.16024786251598
"2523",2523,"IGAC-MAG-SN-76",11.2590436,-73.81494923,11.55560486,35.83432049,52.61007465,1.51573704614665,1.13173551855147
"2524",2524,"IGAC-MAG-SN-77",11.25129624,-73.78379328,17.89484088,48.05311645,34.05204267,0.643377568795326,0.987794539484611
"2525",2525,"IGAC-MAG-SN-78",11.20330459,-73.80579359,22.20988033,50.29292073,27.49719894,0.213546892979146,0.817327076468124
"2527",2527,"IGAC-MAG-SN-90",11.0331965,-73.97985826,13.71595597,24.11155245,62.17249158,1.51135281988819,0.564131255938644
"2528",2528,"IGAC-MAG-SN-91",11.02729543,-73.92903297,15.08366978,36.44208065,48.47424957,1.1674200331602,0.882111481645588
"2529",2529,"IGAC-MAG-SN-93",11.11073874,-74.03729086,18.27173913,26.10869565,55.61956522,1.11317947546717,0.356912869171845
"2530",2530,"IGAC-MAG-SN-94",11.1088276,-74.06441618,7.930624391,36.18975778,55.87961783,1.95246792486771,1.51804437416602
"2531",2531,"IGAC-MAG-SN-95",11.21239506,-73.80723873,11.94204904,35.43405342,52.62389754,1.48310463779324,1.0876076141375
"2532",2532,"IGAC-MAG-SN-96",11.19758168,-73.82590644,15.51464296,29.47910256,55.00625448,1.2656626115182,0.641897339456905
"2533",2533,"IGAC-MAG-SN-97",11.06784145,-74.04629281,19.2994857,29.2362226,51.4642917,0.98080975424504,0.415329992602439
"2534",2534,"IGAC-MAG-SN-99",11.17077847,-74.06901596,18.15710385,25.03991034,56.80298581,1.1405270105936,0.321409084725192
"2536",2536,"IGAC-MET-A-1",4.396666672,-73.75777777,24.38742376,21.15453104,54.4580452,0.803363012614453,-0.142213463635354
"2538",2538,"IGAC-MET-A-13M",4.2626922,-73.64520901,25.67773438,26.21484375,48.10742188,0.627812216396218,0.0207015558268591
"2539",2539,"IGAC-MET-A-21M",3.995277781,-73.78027778,5.814590563,3.662753206,90.52265623,2.74522979145607,-0.462155266304064
"2540",2540,"IGAC-MET-A-31",4.285277777,-73.44444444,29.52155446,34.08065695,36.39778859,0.209387363570203,0.143609322272226
"2541",2541,"IGAC-MET-A-44M",4.680555555,-73.05027778,18.83963862,10,71.16036138,1.32897285376399,-0.633377994441541
"2543",2543,"IGAC-MET-A-50M",3.21916666,-74.15499999,16.97438874,33.6763055,49.34930575,1.06721803452729,0.685088825805978
"2544",2544,"IGAC-MET-A-7M",4.251666673,-73.67333332,26,40,34,0.268263986594679,0.430782916092454
"2545",2545,"IGAC-MET-AR-11",3.364722221,-73.70194444,29.45319933,38.09774205,32.44905862,0.0968688923694621,0.257352476406618
"2546",2546,"IGAC-MET-AR-21",3.504444438,-73.97,27.34786628,43.15955174,29.49258198,0.0755002629516048,0.456265243862294
"2547",2547,"IGAC-MET-AR-26",3.455000006,-73.87055555,19.26247031,28.0517706,52.68575908,1.00618653353543,0.375893093662933
"2548",2548,"IGAC-MET-AR-43",3.384722213,-73.72388889,21.91223123,42.39069426,35.69707452,0.488023754639027,0.659883878579445
"2550",2550,"IGAC-MET-C-1",3.403888884,-74.13611111,19.45341302,25.72670651,54.81988047,1.03603037918673,0.279507084880528
"2551",2551,"IGAC-MET-C-135",4.680905476,-73.06076353,52.9527027,21.96846847,25.07882883,-0.747375095931767,-0.879790939330221
"2552",2552,"IGAC-MET-C-34",4.837222226,-71.15555556,24,47,29,0.189241999638528,0.672093771362113
"2554",2554,"IGAC-MET-CT-8",2.973611108,-71.79777778,15.80343604,18.43157827,65.76498569,1.42586017705214,0.15383801665925
"2555",2555,"IGAC-MET-E-10",3.473333327,-74.06472222,16.5904814,30.39281361,53.01670499,1.16177793111947,0.605377064796955
"2556",2556,"IGAC-MET-E-2",3.384722213,-74.38222222,14.43571898,26.44187025,59.12241077,1.40990443339979,0.60524312812986
"2557",2557,"IGAC-MET-E-3",3.528333335,-74.39361112,26,28.42555995,45.57444005,0.561250496126571,0.0891922006295342
"2558",2558,"IGAC-MET-E-4",3.214722218,-74.35277779,34.45856692,15.99315447,49.54827861,0.363189876240592,-0.767596858405036
"2559",2559,"IGAC-MET-EB-24M",4.015098739,-74.16877525,2,19.88888889,78.11111111,3.66498513390028,2.29701404800046
"2560",2560,"IGAC-MET-L-10",4.304350242,-72.18511079,5.387611951,10.04192452,84.57046353,2.7534828398188,0.622666546171324
"2561",2561,"IGAC-MET-LB-5",3.116666676,-71.77805556,13.60876345,12.01702395,74.3742126,1.69839532037152,-0.124389649610396
"2563",2563,"IGAC-MET-M-12",2.726388894,-73.10055556,18.9733941,21.48624926,59.54035665,1.14361665837128,0.124375473930497
"2564",2564,"IGAC-MET-M-16M",3.085848147,-72.83035663,19.80693864,19.53363555,60.65942582,1.11924272399433,-0.0138944330374719
"2565",2565,"IGAC-MET-M-17A",2.646666674,-72.93388889,17.44765123,31.43781633,51.11453245,1.07486380955668,0.58880647040717
"2566",2566,"IGAC-MET-M-2",3.241666673,-73.25305556,13.43458659,31.11498936,55.45042405,1.41765689072345,0.839857205590062
"2567",2567,"IGAC-MET-M-22",3.23689475,-72.0348336,4.849261647,23.30350607,71.84723229,2.69571563548694,1.56977736873061
"2568",2568,"IGAC-MET-M-24",4.090277784,-71.43416667,17.58699031,37.33327727,45.07973242,0.941273311705116,0.752725639150506
"2569",2569,"IGAC-MET-M-29",2.175555554,-74.06861112,46.33515328,50.61811806,3.046728661,-2.72183247827525,0.0884086535149027
"2571",2571,"IGAC-MET-M-30",2.453888888,-72.99333332,11.64462552,56.17064755,32.18472693,1.01664727626995,1.57354959006233
"2573",2573,"IGAC-MET-M-39",2.696111106,-74.03694444,11.44161103,27.47895585,61.07943312,1.6749183990268,0.876163669569824
"2574",2574,"IGAC-MET-M-3SL",3.226666667,-72.33722222,15.56031595,25.39927726,59.04040679,1.33349824652899,0.489996895474931
"2575",2575,"IGAC-MET-M-41",2.509527536,-73.91338631,27.26976093,46.57888229,26.15135678,-0.0418773563649856,0.53536883863428
"2579",2579,"IGAC-MET-M-67",2.059166665,-73.85861111,17.49963518,52.29597465,30.20439017,0.545807249828172,1.09473936771458
"2580",2580,"IGAC-MET-M-70",2.809722216,-73.8275,5.667029088,21.63181968,72.70115123,2.55169220971601,1.33950035397815
"2581",2581,"IGAC-MET-M-74",2.30611111,-74.61833333,8,2,90,2.42036812865043,-1.38629436111989
"2582",2582,"IGAC-MET-M-78",2.160277772,-73.7975,11.74367643,27.5875495,60.66877407,1.64211421567176,0.854049646320956
"2584",2584,"IGAC-MET-M-89",2.253888899,-74.45027778,16.4460589,34.80624868,48.74769242,1.0865719933889,0.749711062471353
"2586",2586,"IGAC-MET-M-99",2.09325074,-74.52405617,16.59120445,33.8040336,49.60476195,1.09521413364748,0.711707430115486
"2588",2588,"IGAC-MET-P-11M",4.088333327,-73.44305556,20.17727688,41.89994583,37.92277729,0.630994851181117,0.730727469793388
"2589",2589,"IGAC-MET-P-13",4.375277776,-73.7738889,5.33732847,15.33732847,79.32534306,2.69883242092971,1.05556438500421
"2590",2590,"IGAC-MET-P-15",4.356388891,-73.76222221,25,35,40,0.470003629245736,0.336472236621213
"2591",2591,"IGAC-MET-P-1M",3.909999903,-73.78634433,25.83993136,29.92775756,44.23231108,0.537534519364122,0.146865373673716
"2592",2592,"IGAC-MET-P-22",3.245000006,-73.68666667,23.3637738,24.08057345,52.55565275,0.810685965949934,0.0302187399560136
"2593",2593,"IGAC-MET-P-9M",4.672222142,-73.71777778,14.28958466,19.91435688,65.79605846,1.52702900827447,0.33190999642697
"2595",2595,"IGAC-MET-PG-15",4.038888886,-71.81333333,13.86796727,25.88392205,60.24811068,1.46888954616041,0.624040337967194
"2596",2596,"IGAC-MET-PG-18",4.108611115,-71.35444445,9.628907904,24.51625206,65.85484004,1.92268311270366,0.934566433247826
"2597",2597,"IGAC-MET-PG-19",4.058333333,-71.34333333,5.556542463,10.03728943,84.40616811,2.72066442514838,0.591331045066357
"2598",2598,"IGAC-MET-PG-3",4.104385341,-71.50544897,10.22559263,3.713056948,86.06135042,2.13016675972433,-1.01303814663322
"2600",2600,"IGAC-MET-PL-1",3.390718109,-74.02230908,21.46683361,47.47335974,31.05980664,0.3694054710556,0.793659584852503
"2601",2601,"IGAC-MET-PL-12",3.757222219,-73.91166667,33.62970779,33.40317892,32.96711329,-0.0198993391524838,-0.00675876404714857
"2602",2602,"IGAC-MET-PL-13",2.605833331,-72.76222222,12.69177659,30.32990173,56.97832168,1.50171660295122,0.871179810529565
"2603",2603,"IGAC-MET-PL-2",3.213888895,-73.84472222,12.20678649,34.60003471,53.19317879,1.47193810314313,1.04186261849165
"2604",2604,"IGAC-MET-PL-20",3.308055559,-73.45972222,20.1267728,33.4175481,46.4556791,0.836447811568414,0.507030245362083
"2605",2605,"IGAC-MET-PL-21",3.885277772,-72.78888888,13.10770061,10.61960767,76.27269172,1.76111507721689,-0.210497817755303
"2606",2606,"IGAC-MET-PL-23",4.119444438,-72.90027778,38.06849114,20.26090222,41.67060664,0.0904090677471862,-0.630693905864615
"2607",2607,"IGAC-MET-PL-26",4.199166667,-72.14388889,23.67286332,40.9801617,35.34697498,0.400883430748061,0.548758704106064
"2609",2609,"IGAC-MET-PL-32",4.14085095,-72.89055908,20.84089405,35.42898317,43.73012278,0.741120056467657,0.530613102139264
"2610",2610,"IGAC-MET-PL-32a",3.250517153,-72.9822493,19.79881176,27.87393312,52.32725512,0.971895441952638,0.342070031547374
"2611",2611,"IGAC-MET-PL-33",3.415555557,-73.72805556,19.95883674,44.22510837,35.81605489,0.584724263866892,0.795620700840935
"2612",2612,"IGAC-MET-PL-4",4.278888888,-72.73805556,24.49412053,49.7550171,25.75086238,0.0500350066504699,0.7086781943672
"2613",2613,"IGAC-MET-PL-41",3.849166666,-73.85277778,7.460877863,17.15362595,75.38549618,2.31294181485748,0.832536493622918
"2614",2614,"IGAC-MET-PL-42",3.804999998,-73.75805556,20.49849958,21.31413373,58.18736669,1.04331657174653,0.039018715812655
"2616",2616,"IGAC-MET-PR-1",4.096111103,-73.52305556,26.82788441,43.20361548,29.96850011,0.110705024026511,0.476482373744793
"2617",2617,"IGAC-MET-PR-34",4.196707745,-73.65150631,25.65377698,50.24730216,24.09892086,-0.0625237495580202,0.672266045680982
"2619",2619,"IGAC-MET-PV-05",4.547777774,-71.36972223,28.51392846,31.18152742,40.30454412,0.346071534130461,0.0894331638154153
"2620",2620,"IGAC-MET-PV-5",4.168734368,-73.67758157,10.18374741,23.50465839,66.3115942,1.87357169839853,0.836405572551035
"2621",2621,"IGAC-MET-PV-8",4.040555557,-73.79888889,21.22840954,19.90355119,58.86803927,1.01995795916383,-0.064442189654874
"2622",2622,"IGAC-MET-RD-107",4.09805556,-73.68194443,7.767785063,15.76939478,76.46282016,2.28681955064598,0.708085961241206
"2623",2623,"IGAC-MET-RD-111",4.311666669,-73.56277778,42.98212384,34.8040653,22.21381086,-0.660070098346616,-0.211050105681808
"2624",2624,"IGAC-MET-RD-63",4.223055556,-73.60694443,14.11542267,16.08693994,69.79763738,1.59833215477463,0.130739752955076
"2625",2625,"IGAC-MET-RD-92",3.913333335,-73.83388889,12.18413145,30.21273016,57.60313839,1.55344264788105,0.908128959765483
"2626",2626,"IGAC-MET-V-04",3.548888883,-73.88027779,9.878688602,25.91394021,64.20737119,1.87173824978974,0.964401285597976
"2627",2627,"IGAC-MET-V-13",3.68833333,-73.83416667,13.45804068,20.10248052,66.4394788,1.59671469254348,0.401266468907032
"2628",2628,"IGAC-MET-Y-28",4.471388887,-73.66305556,6.529269796,24.61224854,68.85848167,2.35575829408174,1.32694911308849
"2629",2629,"IGAC-NAR-N-01",1.021633081,-77.84133092,10,19.591133,70.408867,1.95173411394325,0.672491972920412
"2631",2631,"IGAC-NAR-N-03",1.050646155,-77.86820852,11.52589945,22.65283412,65.82126643,1.74234635491692,0.675688341590732
"2633",2633,"IGAC-NAR-N-06",0.98515487,-77.86389033,5.795097224,21.23255124,72.97235154,2.53306836950588,1.29852318607792
"2634",2634,"IGAC-NAR-N-07",0.856469047,-77.96220963,6,20,74,2.51230562397611,1.20397280432594
"2635",2635,"IGAC-NAR-N-08",0.876488105,-78.02276219,12.57440046,19.83044033,67.59515921,1.68187333345329,0.455555109817716
"2636",2636,"IGAC-NAR-N-10",0.862090182,-77.98891297,8.972055373,31.93042079,59.09752384,1.88507423733848,1.26944439675986
"2638",2638,"IGAC-NAR-N-102",1.731735217,-78.87602059,14.41340729,17.65462129,67.93197141,1.55034794876208,0.202838743351392
"2639",2639,"IGAC-NAR-N-11",1.05702825,-77.8945543,15.97983398,16.36438859,67.65577743,1.44310520169649,0.0237799953765544
"2643",2643,"IGAC-NAR-N-19",0.93909636,-78.18149079,8.623974134,38.29370904,53.08231683,1.81729784154357,1.49073961300714
"2645",2645,"IGAC-NAR-N-22",0.874713955,-78.0105882,9.682348188,31.92115508,58.39649673,1.79695144725953,1.19296450536834
"2646",2646,"IGAC-NAR-N-24",1.114169377,-77.80096027,10.81031155,14.01896915,75.1707193,1.93926133234823,0.259910900026704
"2647",2647,"IGAC-NAR-N-25",1.131669204,-77.88180158,11.63226395,18.68348603,69.68425002,1.79019171183639,0.47385742145179
"2648",2648,"IGAC-NAR-N-26",1.158228381,-77.88476767,11.11750955,17.93811098,70.94437947,1.85337487987789,0.478406252134127
"2650",2650,"IGAC-NAR-N-28",1.208454795,-77.99795667,9.258366018,16.02200924,74.71962474,2.08821519454332,0.548435777351404
"2651",2651,"IGAC-NAR-N-29",1.11181148,-77.84304823,6.113055766,19.83716031,74.04978393,2.49431084928549,1.17713018854568
"2652",2652,"IGAC-NAR-N-30",1.099009792,-77.79715243,15.18376068,29.57834758,55.23789174,1.29142268193731,0.666816112561527
"2653",2653,"IGAC-NAR-N-31",1.112845054,-77.79422534,12.22203057,20.02168915,67.75628028,1.71267704562652,0.493576035757845
"2655",2655,"IGAC-NAR-N-33",1.7425,-78.77694,21.61745372,41.72730253,36.65524375,0.528055463504516,0.657654620496444
"2656",2656,"IGAC-NAR-N-34",1.662888005,-78.74543651,19.83157754,46.77544567,33.3929768,0.521070109852836,0.858082907497994
"2657",2657,"IGAC-NAR-N-35",1.979592478,-78.65096745,2,18.79250682,79.20749318,3.6789237246437,2.24031103642021
"2659",2659,"IGAC-NAR-N-38",1.222432566,-77.98910338,7.368920367,17.86846537,74.76261426,2.31704674543597,0.885766242795582
"2661",2661,"IGAC-NAR-N-41",1.155189048,-77.97825641,4.298931193,35.63246165,60.06860716,2.63712092960871,2.11489063444585
"2664",2664,"IGAC-NAR-N-46",1.225432331,-78.10913637,14.52027027,20.52027027,64.95945946,1.49821775183833,0.345867568408681
"2665",2665,"IGAC-NAR-N-47",1.196847266,-77.93918246,12.03902488,22.73032284,65.23065227,1.68977603873052,0.635546394451613
"2667",2667,"IGAC-NAR-N-49",1.223730788,-78.03262747,10.16156999,18.04347555,71.79495446,1.95520124465299,0.574171197273436
"2668",2668,"IGAC-NAR-N-51",1.434316107,-78.2302119,4.428486637,18.77839966,76.7931137,2.8530570620062,1.44464934626397
"2669",2669,"IGAC-NAR-N-52",1.357763729,-78.21129212,6.54368932,14.27184466,79.18446602,2.49327902084874,0.779787568906217
"2671",2671,"IGAC-NAR-N-56",1.897153201,-78.36717468,34.40179364,49.58434448,16.01386188,-0.764653989057667,0.365566444705899
"2672",2672,"IGAC-NAR-N-59",1.702065002,-78.12430165,21.7481563,21.37970404,56.87213967,0.961276598364363,-0.0170869234683
"2673",2673,"IGAC-NAR-N-60",1.65878423,-78.10972108,15.82509904,24.15558968,60.01931127,1.33306913847558,0.422918583582911
"2675",2675,"IGAC-NAR-N-62",1.608817739,-78.21475798,15.71242895,52.27368082,32.01389022,0.711717825965212,1.20204095757786
"2676",2676,"IGAC-NAR-N-64",1.51333,-78.08778,6.437091024,33.1718808,60.39102817,2.23876381995649,1.63962581947119
"2677",2677,"IGAC-NAR-N-65",1.68278,-78.78333,13.83466832,52.0937396,34.07159208,0.901286321282808,1.32586714133851
"2679",2679,"IGAC-NAR-N-68",1.510000358,-78.70143374,8.216792343,28.1924451,63.59076256,2.04628831003229,1.23287413079826
"2681",2681,"IGAC-NAR-N-70",1.397806918,-78.56569746,34.77333371,36.65849439,28.56817191,-0.196557592496138,0.0527943516677918
"2682",2682,"IGAC-NAR-N-71",1.678371567,-78.82092955,9.172748692,46.20753148,44.61971983,1.58193892029928,1.61690581418662
"2683",2683,"IGAC-NAR-N-73",1.556126151,-78.7912481,43.23809524,31.50649351,25.25541126,-0.537681500834356,-0.316528273160317
"2685",2685,"IGAC-NAR-N-75",2.343187952,-78.6258874,1,1,98,4.58496747867057,0
"2686",2686,"IGAC-NAR-N-78",2.489241482,-78.03036692,49.51938944,38,12.48061056,-1.37818801391501,-0.264778139010133
"2688",2688,"IGAC-NAR-N-81",1.523225932,-78.68255252,40.35936287,34.08554228,25.55509485,-0.456986705370594,-0.168950094860513
"2689",2689,"IGAC-NAR-N-83",2.381299287,-78.10100079,31.17160936,26.72027738,42.10811327,0.300732712229591,-0.154084994540933
